TIMESTAMP,FRAME_ID,INCIDENT_CLASS,CONFIDENCE_SCORE,ASSOCIATED_TRACK_ID
2026-09-05 14:46:25,2,aimbot_snap,1.0000,N/A
2026-09-05 14:46:25,3,aimbot_snap,1.0000,N/A
2026-09-05 14:46:25,4,aimbot_snap,1.0000,N/A
2026-09-05 14:46:27,22,aimbot_snap,1.0000,N/A
2026-09-05 14:46:27,23,aimbot_snap,1.0000,N/A
2026-09-05 14:46:27,25,aimbot_snap,1.0000,N/A
2026-09-05 14:46:27,26,aimbot_snap,1.0000,N/A
2026-09-05 14:46:28,35,aimbot_snap,1.0000,N/A
2026-09-05 14:46:28,38,aimbot_snap,1.0000,N/A
2026-09-05 14:46:29,39,aimbot_snap,1.0000,N/A
2026-09-05 14:46:29,40,aimbot_snap,1.0000,N/A
2026-09-05 14:46:29,41,aimbot_snap,1.0000,N/A
2026-09-05 14:46:29,42,aimbot_snap,1.0000,N/A
2026-09-05 14:46:29,43,aimbot_snap,1.0000,N/A
2026-09-05 14:46:35,109,aimbot_snap,1.0000,N/A
2026-09-05 14:46:35,110,aimbot_snap,1.0000,N/A
2026-09-05 14:46:36,116,aimbot_snap,1.0000,N/A
2026-09-05 14:46:36,119,aimbot_snap,1.0000,N/A
2026-09-05 14:46:36,120,aimbot_snap,1.0000,N/A
2026-09-05 14:46:36,122,aimbot_snap,1.0000,N/A
2026-09-05 14:46:36,123,aimbot_snap,1.0000,N/A
2026-09-05 14:46:37,125,aimbot_snap,1.0000,N/A
2026-09-05 14:46:37,126,aimbot_snap,1.0000,N/A
2026-09-05 14:46:37,128,aimbot_snap,1.0000,N/A
2026-09-05 14:46:37,129,aimbot_snap,1.0000,N/A
2026-09-05 14:46:37,131,aimbot_snap,1.0000,N/A
2026-09-05 14:46:37,132,aimbot_snap,1.0000,N/A
2026-09-05 14:46:37,134,aimbot_snap,1.0000,N/A
2026-09-05 14:46:38,135,aimbot_snap,1.0000,N/A
2026-09-05 14:46:38,137,aimbot_snap,1.0000,N/A
2026-09-05 14:46:38,138,aimbot_snap,1.0000,N/A
2026-09-05 14:46:38,140,aimbot_snap,1.0000,N/A
2026-09-05 14:46:38,141,aimbot_snap,1.0000,N/A
2026-09-05 14:46:38,143,aimbot_snap,1.0000,N/A
2026-09-05 14:46:38,144,aimbot_snap,1.0000,N/A
2026-09-05 14:46:38,145,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,146,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,147,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,148,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,149,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,150,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,151,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,152,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,154,aimbot_snap,1.0000,N/A
2026-09-05 14:46:39,155,aimbot_snap,1.0000,N/A
2026-09-05 14:46:40,157,aimbot_snap,1.0000,N/A
2026-09-05 14:46:40,158,aimbot_snap,1.0000,N/A
2026-09-05 14:46:40,160,aimbot_snap,1.0000,N/A
2026-09-05 14:46:40,161,aimbot_snap,1.0000,N/A
2026-09-05 14:46:40,163,aimbot_snap,1.0000,N/A
2026-09-05 14:46:40,164,aimbot_snap,1.0000,N/A
2026-09-05 14:46:40,165,aimbot_snap,1.0000,N/A
2026-09-05 14:46:41,171,aimbot_snap,1.0000,N/A
