TIMESTAMP,FRAME_ID,INCIDENT_CLASS,CONFIDENCE_SCORE,ASSOCIATED_TRACK_ID
2026-09-05 15:32:21,2,aimbot_snap,1.0000,N/A
2026-09-05 15:32:21,3,aimbot_snap,1.0000,N/A
2026-09-05 15:32:21,4,aimbot_snap,1.0000,N/A
2026-09-05 15:32:22,5,aimbot_snap,1.0000,N/A
2026-09-05 15:32:22,6,aimbot_snap,1.0000,N/A
2026-09-05 15:32:22,7,aimbot_snap,1.0000,N/A
2026-09-05 15:32:22,8,aimbot_snap,1.0000,N/A
2026-09-05 15:32:22,9,aimbot_snap,1.0000,N/A
2026-09-05 15:32:22,11,aimbot_snap,1.0000,N/A
2026-09-05 15:32:23,14,aimbot_snap,1.0000,N/A
2026-09-05 15:32:23,15,aimbot_snap,1.0000,N/A
2026-09-05 15:32:23,16,aimbot_snap,1.0000,N/A
2026-09-05 15:32:26,43,aimbot_snap,0.7018,N/A
2026-09-05 15:32:26,44,aimbot_snap,1.0000,N/A
2026-09-05 15:32:26,45,aimbot_snap,1.0000,N/A
2026-09-05 15:32:26,49,aimbot_snap,1.0000,N/A
2026-09-05 15:32:40,180,aimbot_snap,1.0000,N/A
2026-09-05 15:32:41,193,aimbot_snap,1.0000,N/A
2026-09-05 15:32:45,227,aimbot_snap,1.0000,N/A
2026-09-05 15:32:45,228,aimbot_snap,1.0000,N/A
2026-09-05 15:32:45,229,aimbot_snap,1.0000,N/A
2026-09-05 15:32:45,230,aimbot_snap,1.0000,N/A
2026-09-05 15:32:45,231,aimbot_snap,1.0000,N/A
2026-09-05 15:32:45,232,aimbot_snap,1.0000,N/A
2026-09-05 15:32:45,233,aimbot_snap,1.0000,N/A
2026-09-05 15:32:46,234,aimbot_snap,1.0000,N/A
2026-09-05 15:32:46,235,aimbot_snap,1.0000,N/A
2026-09-05 15:32:46,236,aimbot_snap,1.0000,N/A
2026-09-05 15:32:46,237,aimbot_snap,1.0000,N/A
2026-09-05 15:32:46,238,aimbot_snap,1.0000,N/A
2026-09-05 15:33:26,625,aimbot_snap,1.0000,N/A
2026-09-05 15:33:26,626,aimbot_snap,1.0000,N/A
2026-09-05 15:33:26,629,aimbot_snap,1.0000,N/A
2026-09-05 15:33:26,630,aimbot_snap,1.0000,N/A
2026-09-05 15:33:27,636,aimbot_snap,1.0000,N/A
2026-09-05 15:33:27,638,aimbot_snap,1.0000,N/A
2026-09-05 15:33:28,641,aimbot_snap,1.0000,N/A
2026-09-05 15:33:28,642,aimbot_snap,1.0000,N/A
