TIMESTAMP,FRAME_ID,INCIDENT_CLASS,CONFIDENCE_SCORE,ASSOCIATED_TRACK_ID
2026-09-05 18:18:02,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:10:27,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:10:45,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:12,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:12,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:13,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:18,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:18,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:20,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:23,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:25,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:30,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:31,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:32,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:42,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:45,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:47,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:48,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:49,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:50,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:53,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:55,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:56,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:57,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:26:58,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:02,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:02,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:03,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:05,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:05,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:07,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:08,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:09,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:11,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:13,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:13,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:14,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:17,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:17,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:20,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:22,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:22,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:25,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:27,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:32,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:34,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:34,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:36,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:39,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:41,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:43,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:43,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:45,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:47,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:47,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:47,1,MECHANICAL_LOCK_NO_TREMOR,1.0000,N/A
2026-09-05 19:27:53,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:54,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:57,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:27:57,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:28:00,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:28:01,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:28:02,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:28:07,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:28:10,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:28:11,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:28:13,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 19:28:15,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
