TIMESTAMP,FRAME_ID,INCIDENT_CLASS,CONFIDENCE_SCORE,ASSOCIATED_TRACK_ID
2026-09-05 18:15:17,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:31,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:32,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:32,1,MECHANICAL_LOCK_NO_TREMOR,1.0000,N/A
2026-09-05 18:15:32,1,MECHANICAL_LOCK_NO_TREMOR,1.0000,N/A
2026-09-05 18:15:32,1,MECHANICAL_LOCK_NO_TREMOR,1.0000,N/A
2026-09-05 18:15:33,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:34,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:53,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:53,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:53,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:53,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:54,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:15:54,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:16:06,1,MECHANICAL_LOCK_NO_TREMOR,1.0000,N/A
2026-09-05 18:16:06,1,MECHANICAL_LOCK_NO_TREMOR,1.0000,N/A
2026-09-05 18:16:06,1,MECHANICAL_LOCK_NO_TREMOR,1.0000,N/A
2026-09-05 18:16:06,1,MECHANICAL_LOCK_NO_TREMOR,1.0000,N/A
2026-09-05 18:16:07,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:16:07,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:16:07,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:16:08,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:16:08,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:16:08,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:16:08,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
2026-09-05 18:16:08,1,UNNATURAL_GEOMETRIC_LINE,1.0000,N/A
